mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219002051,9943.8,13794.4,7980,0.980293,0.98973,9.61013e-06,0,0,0,0,1,0,0,0,0,0.0244066,0.924009,0.0515844,1,0.878606
246900000,8184.18,23486.1,7980,0.969859,0.00228055,0.0023036,1,0,0,0,0,1,0,0,0,0.0592358,0.940655,0.000108883,1,0.825313
219002051,10111.1,13660.6,8040,0.979443,0.99029,9.06395e-06,0,0,0,0,1,0,0,0,0,0.0194265,0.928412,0.0521611,1,0.905991
246900000,8335.17,23748.6,8040,0.977062,0.00214252,0.00216577,1,0,0,0,0,1,0,0,0,0.023974,0.975922,0.00010444,1,0.858298
219002051,10278.3,13526.7,8100,0.97964,0.989882,1.16479e-05,0,1,0,0,1,0,0,0,0,0.022072,0.926575,0.0513529,1,0.874499
246900000,8486.18,24011.3,8100,0.975609,0.00228374,0.00230804,1,0,0,0,0,1,0,0,0,0.0378339,0.962048,0.000117585,1,0.863781
219002051,10445.6,13392.9,8160,0.980369,0.989386,9.45972e-06,0,1,0,0,1,0,0,0,0,0.0181945,0.9301,0.0517057,1,0.906378
246900000,8637.1,24273.8,8160,0.971399,0.00210386,0.00212522,1,0,0,0,0,1,0,0,0,0.0520065,0.947889,0.000104755,1,0.913617
219002051,10612.9,13259,8220,0.979802,0.990766,1.00459e-05,0,1,0,0,1,0,0,0,0,0.0198429,0.928274,0.0518831,1,0.901379
246900000,8788.15,24536.3,8220,0.969872,0.00252604,0.00255279,1,0,0,0,0,1,0,0,0,0.0458501,0.954025,0.000125133,1,0.88308
219002051,10780.2,13125.2,8280,0.981087,0.989582,8.98534e-06,0,1,0,0,1,0,0,0,0,0.0199281,0.929357,0.0507152,1,0.903848
