mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
259540000,2079.97,-4773.62,5.03178,7.7,1500,0.97369,0,0,0.991711,0.0058015,0.349161,0.0485284,0.679497,0.999996,1,1,1,0.985627,0.00341101,0.00498987,0.0024963,0.00347564,0.0702596,0.884004,0.045736,0.465061,0.981287,0.0426789,0.997725,0.895135,0.938686,0.608242,0.919553,0.320503,0,-0,-0,-64.3202,-65,7.35898,7.56,
219762000,1766.47,-12401.7,0.966912,2.4,1560,0.979381,0,0,0.979989,0.00272018,0.219982,0.861524,0.850361,0.999996,1,1,1,7.87117e-06,0.998409,0.00105287,1.05591e-05,0.000519812,0.0615451,0.903698,0.0347572,0.627757,0.99726,0.618756,0.997947,0.942244,0.945066,0.941195,0.0347756,0.116317,0.0333219,-0,-0,57.0611,55,2.52,2.52,
259540000,2150.74,-4998.99,5.11381,7.7,1560,0.97307,0,0,0.989872,0.00609727,0.351981,0.0502771,0.915393,1,1,1,1,0.991785,0.00195916,0.00253051,0.0015013,0.00222414,0.0687622,0.882632,0.0486058,0.474082,0.989582,0.0442869,0.998826,0.909684,0.947752,0.853242,0.924872,0.0611698,0.0234374,-0,-0,-64.2101,-65,7.35266,7.56,
219762000,1789.76,-12332.9,1.29329,2.3,1620,0.979219,0,0,0.978473,0.00277525,0.208657,0.927381,0.134553,1,1,1,1,0.0029829,0.992544,0.00341614,2.10262e-05,0.00103579,0.04044,0.94005,0.0195104,0.650512,0.99193,0.64743,0.999836,0.963965,0.938321,0.96055,0.0225108,0,0.865447,-0,-0,56.8657,55,2.52,2.52,
259540000,2236.34,-5221.65,5.07018,7.7,1620,0.973619,0,0,0.990392,0.00586934,0.385755,0.0513107,0.899939,1,1,1,1,0.992515,0.00213658,0.00229053,0.0011313,0.00192651,0.0648422,0.875003,0.0601552,0.453078,0.990245,0.0461957,0.996146,0.914934,0.932678,0.847913,0.929117,0.0707334,0.0293273,-0,-0,-63.8807,-65,7.33096,7.56,
219762000,1811.83,-12264.2,1.20777,2.4,1680,0.980066,0,0,0.979666,0.00244733,0.177027,0.892091,0.58805,1,1,1,1,1.40028e-05,0.997727,0.00216853,6.41565e-06,8.44563e-05,0.0494114,0.926919,0.0236696,0.694353,0.997408,0.691587,0.99596,0.964729,0.941767,0.962562,0.02369,2.79153e-05,0.411922,-0,-0,56.511,55,2.52,2.52,
259540000,2321.28,-5444.67,5.03877,7.8,1680,0.971864,0,0,0.98751,0.00790775,0.493208,0.0621809,0.633959,0.999972,1,1,1,0.995047,0.000953895,0.00129013,0.00144955,0.00125917,0.0675428,0.880524,0.0519336,0.352039,0.99431,0.0339838,0.997787,0.916675,0.952049,0.592504,0.929476,0.366041,0,-0,-0,-64.4086,-65,7.36463,7.56,
219762000,1833.89,-12194.9,1.3631,2.4,1740,0.981777,0,0,0.981849,0.00229104,0.209786,0.937019,0.117969,1,1,1,1,4.37814e-06,0.999954,5.91008e-06,2.19709e-05,1.39515e-05,0.0514495,0.901831,0.0467196,0.638246,0.999946,0.635586,0.992499,0.968201,0.86704,0.968197,0.0467459,0,0.882031,-0,-0,56.5286,55,2.52,2.52,
259540000,2404.79,-5672.78,5.05971,7.9,1740,0.969544,0,0,0.984543,0.0095507,0.705905,0.0745179,0.478131,1,1,1,1,0.997129,0.00172512,0.000862053,6.25669e-05,0.00022152,0.0609941,0.895045,0.0439613,0.197531,0.994401,0.0224095,0.999916,0.886304,0.942475,0.439276,0.936396,0.521869,0,-0,-0,-63.7969,-65,7.39692,7.56,
219762000,1855.96,-12125.1,1.30551,2.4,1800,0.980416,0,0,0.979869,0.00262367,0.169441,0.954305,0.102141,0.999996,1,1,1,9.288e-06,0.999986,1.58707e-06,9.12247e-09,2.99215e-06,0.0598638,0.911844,0.0282919,0.648628,0.999983,0.645647,0.999967,0.977351,0.942864,0.97735,0.0283012,0,0.897859,-0,-0,56.0847,55,2.52,2.52,
